"FSSAI_No","Company_Name","Company_Address","Filling_Status","CIN","GST"
"M/S  PRABHAT DEVENDA WAREHOUSE, KHARA NO.341, RAMPURA DABARI, JAIPURA","ARYA COLLATERAL WAREHOUSING SERVICES PRIVATE LIMITED","[No records Found]","12223026001437","06AAECA7694P1ZX"
"RATED VIEW POINT, POST - SIDHOULI, VILL - BIJADHANA, TEHSIL TAMIA ","YOUREKA CAMPOUTS PRIVATE LIMITED","[No records Found]","11421210000058","07AAACY6692H2ZV"
"C-4,RIICO INDUSTRIAL AREA,RIICO CHOWK,BHIWADI","FGLA CONCEPT MARKETING PVT LTD","[No records Found]","12218010000174","07AABCF1917D1Z4"
"D-4, CSC , DDA MARKET, D-BLOCK, VIVEK VIHAR","ANUGRAH SUGARS PRIVATE LIMITED","[No records Found]","10019011006200","07AAICA1999F1ZG"
"11A/28 BASEMENT, WEA KAROL BGH NEAR ASTORIA HOTEL, NEW DELHI.","Asha Traexim Pvt. Ltd","[No records Found]","10015011002726","07AADCA1538R1ZD"
"Plot No. 575, Phase IX, Industrial Area, Mohali","Ultra-Chiron Pharmaceuticals Pvt. Ltd.","[No records Found]","12118801000639","04AAACU4482F1ZI"
"206, HSIIDC, KUNDLI, HARYANA","NARSARIA INDUSTRIES PVT LTD","[No records Found]","10814020000186","07AADCN2220R1ZB"
"Plot No. 6 Sector-56, HSIIDC Kundli","Blue Star Nutrosanita Pvt Ltd","[No records Found]","10814020000236","06AAFCB9489G1Z9"
"1/1798 MOTIRAM ROAD RAMNAGAR","BADRINATH FARMS PRIVATE LIMITED","[No records Found]","13322004000096","07AACCB7924R1Z3"
"507, BHIKAIJI CAMA BHAWAN
BHIKAIKJI CAMA PLACE,
NEW DELHI","CASK SPIRIT MARKETING LLP","[No records Found]","10016011003802","07AAKFC4838J1Z5"
"VILLAGE KUNWARPUR , BLOCK LAKHANPUR ","JAI DURGA FOOD INDUSTRIES PRIVATE LIMITED","[No records Found]","10524999000039","22AADCJ0120G1ZF"
"318, Third Floor, U.S. Complex, Opposite Apollo Hospital, Jasola","Xenone Healthcare Pvt. Ltd.","[No records Found]","13320010000532","07AAACX1183C1ZN"
"GT-01 BASEMENT, SECTOR 104 NOIDA","COMFY HOLIDAYS PRIVATE LIMITED","[No records Found]","12722055000105","09AADCC8986H1Z2"
"Vill- Gholu Majra VPO- Dappar (Dera Bassi)","INSTANT REMEDIES Pvt. Ltd","[No records Found]","12117801000163","03AABCI0914M1ZV"
"PUSHPANJALI HOSPITAL, RR-30, MIANWALI NAGAR, ROHTAK ROAD, NEW DELHI","SHRADHA SABURI HOSPITALITIES PRIVATE LIMITED","[No records Found]","13324006000319","07AAICS9541F1Z4"
"VILLAGE ARJUN BARODA BESIDE SHIPRA POLICE STATION A.B. ROAD","DLECTA FOODS PVT. LTD.","[No records Found]","11416850000510","06AAACC2407L1ZY"
"PLOT NO-7, POCKET-H, SECTOR-5, DSIIDC BAWANA","V M PRODUCTS PRIVATE LIMITED","[No records Found]","13322999001045","06AAECV7632G1Z9"
"AG-1,R G CITY CENTRE,PLOT NO-4,MOTIA KHAN,PAHARGANJ,NEW DELHI-110055","DELHI KNIGHTERS RESTAURANT AND CATERS PRIVATE LIMITED","[No records Found]","13318001000373","07AAGCA7264H1ZK"
"C/o JM BAXI PORTS & LOGISTICE LIMITED, RECT LILLA No 36/16, 17, VILLAGE PANCHI GAJARAN","VKL SEASONING PRIVATE LIMITED","[No records Found]","10822020000055","06AAGCA8622D1ZY"
"268, PADMAWATI COLONY - FIRST, NIRMAN NAGAR, KINGS ROAD, JAIPUR","VARDHMAN HEALTH SPECIALITIES PVT. LTD.","[No records Found]","12224026000407","07AABCV0550E1ZR"
"Village Moginand kala amb Himchal Pradesh ","Accura Care Pharmaceuticals Pvt Ltd","[No records Found]","10921999000037","02AAFCA6047F1Z4"
"MESS AT CH JOGINDER NAGAR","S M MANPOWER SERVICES PVT. LTD.","[No records Found]","10921008000180","02AATCS5440G1ZB"
"23-26 Kings Vihar , Dhulkot Village , Ambala City, Haryana "," Bhutani Associates Pvt Ltd ","[No records Found]","10014064000381","03AABCB9404B1ZE"
"1st Floor, 550 BED ICU, S.S.H., BHU, Varanasi","UMANG CURE PRIVATE LIMITED","[No records Found]","12722038000609","08AAACU1809N1Z4"
"PLOT NO.A-28(LOWER GROUND FLOOR) MOHAN CO-OPERATIVE INDUSTRIAL ESTATE, MATHURA ROAD, NEW DELHI","BONNETERRE FOODS PRIVATE LIMITED","[No records Found]","13322010000683","07AAGCB1261P1ZH"
"P-1, SUKH SAGAR AVENUE, 148, VISHNUPURI MAIN, NEAR MEENAKSHI GIRLS HOSTEL, BHAWARKUA, INDORE 452001","FRESH GRAIN AND SPICES PVT LTD","[No records Found]","10019026001701","09AAECK4569K2ZY"
"Ground Floor, G-2 & G-29, Rasvilas Salcon Saket District Centre, New Delhi, Delhi-110017","Devesh Foods And Agro Products Pvt Ltd","[No records Found]","10015011002746","06AACCD5580F1ZS"
"D-1659  BASEMENT DSIIDC,IND.AREA NARELA","CLIDE INTERNATIONAL PRIVATE LIMITED","[No records Found]","13323008000757","07AAFCC4858G1ZJ"
"Cafe Chocolate Tree, 2-A/12, Jawahar Nagar, Gagan Path, Sri Ganganagar","Brown Bean Bakers Pvt. Ltd.","[No records Found]","12219024000140","08AAFCB5989F1ZA"
"Plot No. 235,Industrial Estate, Phase-1, Alipur, Barwala, Panchkula ","ARORA MILK PRODUCTS PRIVATE LIMITED","[No records Found]","10822015000210","06AAMCA3017E1Z3"
"126/A/127 B, SECTOR-F, INDUSTRIAL AREA, SANWER ROAD, INDORE","Dhanraj Organic Private LImited","[No records Found]","11419850000685","23AAACD5735C1Z7"
"Khasra No. 66/M, Pherupur Pathri Road, Dhanpura, ","HIND HERBAL PHARMACY PRIVATE LIMITED","[No records Found]","12622999000053","05AADCH5396Q1ZW"
"BUILDING NO.-92,93,168 AND 169 TOYCITY, ECOTECH-III, GREATER NOIDA","ELITE FOOD SPECIALITIES PRIVATE LIMITED","[No records Found]","12715055000594","29AADCE0594P1Z1"
"25B AKVN Borgaon Industrial Growth Center Khairi Borgaon ","Univenture Industries Pvt Ltd","[No records Found]","11421210000006","23AABCU4074E1ZN"
"B-58, Second Foor, Block-B, Rewari Line Industrial Area, Phase-I, Maya Puri","KIVI HEALTHCARE PRIVATE LIMITED","[No records Found]","13324009000226","19AADCK6132D1ZR"
"A-206, A-208, A-210, Ansal Chamber - I, Bhikaji Cama Place","Paramount Farms International Private Limited","[No records Found]","10012011000846","24AAECP6124B2ZX"
"Khasra No. 26, Village Raipur, Bhagwanpur, Roorkee, ","YASH PHARMA LABORATORIES PRIVATE LIMITED","[No records Found]","10019012000520","18AAACY0279L1ZX"
"C-82, Okhla Industrial Area Phase 1, New Delhi - 110030","CVSA Gourmet Pvt. Ltd.","[No records Found]","13316010000194","07AAFCC8565N1Z0"
"Plot no 234,NANGLI SAKRAWATI
NAJAFGARH.","V3 RED TRADERS PVT LTD","[No records Found]","13316006000096","07AACCV8424A1ZL"
"PO & village alimur, via Dikom, Road via Lahol","TEAMAFCO PRIVATE LIMITED","[No records Found]","10012071000314","18AABCT2910Q1Z1"
"E 11, SECTOR 63, NOIDA, GAUTAM BUDH NAGAR, UP","SIDDHI VINAYAK ROLLER FLOUR MILLS PRIVATE LIMITED","[No records Found]","12714055000754","09AAUCS5149R2Z2"
"Plot No. 01, Mirzapur, Sector 74, Mirzapur Mor, Ballabhgarh, Distt. Faridabad","Aurinko Healthcare Pvt Ltd","[No records Found]","10819003000342","37AANCA0380R1Z2"
"SHOP NO 12,  DDA MARKET, SEC 22, DWARKA, NEW DELHI","GRAPPLE MANAGEMENT SERVICES PVT LTD","[No records Found]","13315006000209","07AAECG5672K1Z9"
"D-26, PLOT NO-111, AZAD APARTMENTS, PATPARGANJ,
INDRA PRASTHA EXTN., Delhi","MRV TRADE LINKS PRIVATE LIMITED","[No records Found]","10020011007517","19AAFCM5919A1ZK"
"A6C, Opp. Wipro, Sigaddi , Sidcul, ","Zion Life Science Private Limited","[No records Found]","12618008000049","05AAACZ6919L2ZV"
"61 RIICO Industrial Area","Tropical Industries International Private Limited","[No records Found]","12222999000150","06AADCT5044P1ZZ"
"Plot no 1-2, D-Block, Ramanand Pradhan Bagh, Industrial Area, Hastsal, Uttam Nagar","Sirohiya Ventures Pvt. Ltd.","[No records Found]","13316007000646","07AASCS1581K1ZR"
"Plot No. 1F/34, BP NIT Faridabad","City Market Departmental Store Pvt Ltd","[No records Found]","10818003000137","06AAACC6791M1Z9"
"T-2/129, 2ND FLOOR, PHASE - 1
MANGOLPURI INDUSTRIAL AREA
DELHI- 110083","MULTI PHARMA PVT LTD","[No records Found]","13314005000408","06AACCM7876R1ZJ"
"H.NO- 740, SECTOR 15, PART II, GURGAON","AVIGHNA IMPEX PRIVATE LIMITED","[No records Found]","10019064001636","06AAMCA3137D1Z0"
"F.C-8, LG FLOOR, TDI SOUTHBRIDGE, NEHRU PLACE METRO STATION, NEW DELHI-110019","JOEY MATHEW PVT. LTD.","[No records Found]","13315010000243","07AADCJ0846M1ZD"
"PLOT NO.-384, FOOD PARK, HSIIDC, RAI, SONIPAT","SSK FOODS PRIVATE LIMITED","[No records Found]","10823020000191","06AAOCS8929B1Z2"
"C-35/23, Lawrence Road Industrial Area
","Avon Agro Industries Pvt. Ltd.","[No records Found]","10017011004015","02AAACA8490P1ZD"
"KASTURBA MARG, CHANDANI CHOWK, JAGDALPUR","DEVANSH RESIDENCY PVT LTD","[No records Found]","10521001000091","22AACCD5589N1Z8"
"Scf-32, 2nd Floor, Sector11D","K.Shreyans Electronics Pvt Ltd","[No records Found]","10817003000220","06AADCK2200Q1ZM"
"352, PHASE-1, INDUSTRIAL AREA, PANCHKULA","SERVOCARE LIFESCIENCES PRIVATE LIMITED","[No records Found]","10822999000146","06AAOCS6193F1ZY"
"A-700, Shastri Nagar, North West Delhi, Delhi-110052","APPARENT MARKETING PRIVATE LIMITED","[No records Found]","10019011006326","07AAFCA2869K1ZD"
"A/31/4, MAYAPURI INDUSTRIAL AREA, PHASE-1, NEW DELHI-110064.","KAP CONES PVT. LTD.","[No records Found]","10015011002977","06AADCK7452J3ZA"
"Industrial Plot No. F-154 EPIP, RIICO Industrial Area, Neemrana Dist. Alwar, Rajasthan- 301705","DUGAR OVERSEAS PRIVATE LIMITED","[No records Found]","10019013001889","06AAACD0817B3ZE"
"D-16/2, 2nd floor, Okhla Industrial Area Phase 2","SWS Hospitality Private Limited","[No records Found]","13316010000267","07AASCS1888B1Z0"
"H1-105 to 108, Phase IV, Industrial Area, Pali Marwar ","SARDA BIO POLYMERS PRIVATE LIMITED","[No records Found]","12221999000074","08AARCS9529A1ZZ"
"347, Pocket E, Mayur Vihar, Phase 2, Delhi","Japan Tsunagari Private Limited","[No records Found]","10016011003479","07AADCJ1534C1Z3"
"Flat No 404, 4th Floor, Surya Kiran Building
19, K.G Marg, New Delhi - 110001
","IDFS TRADINGS PRIVATE LIMITED","[No records Found]","10014011001740","33AABCI6298J1Z9"
"B-64, LAWRENCE ROAD INDUSTRIAL AREA, NEW DELHI - 110035","SIPLA FRUIT PRODUCTS PRIVATE LIMITED","[No records Found]","10018011005574","07AANCS6275M1ZJ"
"UNIT NO. 805, KLJ TOWER NORTH, NETAJI SUBHASH PLACE, PITAMPURA, DELHI-110034","VIPUL PHARMA PRIVATE LIMITED","[No records Found]","13322999000239","04AADCV1457C1ZR"
"782/7B AND 782/12B, KHALSA MARKET , GOBINDPURA, MANIMAJRA, CHANDIGARH","PRIME MILK SPECIALITIES PRIVATE LIMITED ","[No records Found]","13016001000034","03AAGCP5728F1ZK"
"Khasra No.284, Bhagat Singh Park, Siraspur Road, Siras Pur","Myo Flex Nutrition Pvt. Ltd.","[No records Found]","13315002000297","07AAJCM4913G1ZH"
"E-555, Ist & IInd floor, Sector 7, Dwarka, New Delhi","Himalya Simplot Pvt Ltd","[No records Found]","10013011001069","07AACCH7571C1ZP"
"B-192,ROAD NO 9F BLUMA DC VKI JAIPUR RAJASTHAN","PROTATECH INTELLIGENCE MANPOWER PRIVATE LIMITED","[No records Found]","12218026000068","07AAFCP7523D1ZK"
"Green Walk Island , Haritma, Chhawla & Kanganheri","NAAGAR INFRASTRUCTURE PVT. LTD.","[No records Found]","13322011000154","08AACCN7477R1ZH"
"Village-Jundla, Tehsil- Karnal, District Karnal, Haryana","Haryana Liquors Private Limited","[No records Found]","10015064000569","06AACCH4733J1ZM"
"1495/31, INDUSTRIAL AREA ,RAILWAY PHATAK TO, DAULTABAD WITH IN M.C
AREA,SURAT NAGAR, PHASE1,","GAUDHENU PANCHGAVYA PRIVATE LIMITED","[No records Found]","10020064002458","06AAFCG3995A1ZP"
"F-959, ROAD NO-13 V.K.I AREA, JAIPUR","NUTRICIA INTERNATIONAL PVT. LTD.","[No records Found]","12218026000086","01AAECG2698H1ZO"
"C/o Holisol Logistics Private Limited ,Sindhu Complex , Kamiri Road ,Patel Nagar ,Near Soni Burn Hospital ,Hissar ,Haryana-125001","HERBALIFE INTERNATIONAL PRIVATE LIMITED ","[No records Found]","10820006000063","01AAACH8025R1ZH"
"C/o ANTIZE FOODS PRIVATE LIMITED, KHASARA No 1081, VILLAGE BHALSWA","KEYA FOODS INTERNATIONAL PRIVATE LIMITED","[No records Found]","13318002000268","03AAGCA5456M1ZJ"
"L-38, 40,42, 43, 21, TRICITY PLAZA, PEER MUCHALLA, ZIRAKPUR, SAS NAGAR, PUNJAB-140603 ","DHAWALA ONLINE SOLUTIONS PRIVATE LIMITED","[No records Found]","10020063001674","29AAECD4022E1Z1"
"Plot No.440, EPIP, Phase-3, Sector-53, HSIIDC, Kundali, District-Sonipat, Haryana-131001","Antarctica Equipment Private Limited","[No records Found]","10019064002121","06AAFCA5881P1Z3"
"G-39, CHETAK CHAMBERS, 14, RNT MARG, ","WILLCARE LIFESCIENCES PRIVATE LIMITED","[No records Found]","11421850000381","23AABCW0857D1ZO"
"Plot No. C-11 & 12, UPSIDC Industrial Area, Village-Tikariya, Gauriganj, Amethi, India","Ion Exchange Purified Drinking Water Pvt. Ltd.","[No records Found]","10015051001477","27AADCI4439D1ZQ"
"20, BHALASWA, DELHI110033","STEPAN LABORATORIES PVT. LTD.","[No records Found]","13320008000172","07AABCS0750M1ZB"
"B-1, Sector A-3, UPSIDC, Tronica City, Loni","Kiwi Foods India Pvt Ltd","[No records Found]","10013051000682","07AACCK2789F2ZD"
"7483 Bansal Apartment, Tel Mill Marg, Ram Nagar, Paharganj, New Delhi","Kiran Roadways Pvt Ltd","[No records Found]","10016011003821","27AABCK3867B2ZN"
"Moranjana Rongia, ","Septy Pharmaceuticals Pvt. Ltd.","[No records Found]","10323999000039","18AALCS0698C1Z4"
"E-121 TRANSPORT NAGAR LUCKNOW","LHOTSE FOOD PRODUCTS PVT LTD","[No records Found]","12716066000620","36AACCL6163G1ZI"
"362 F.I.E. PATPAR GANJ INDUSTRIAL AREA DELHI ","TRI SPEED CARGO PRIVATE LIMITED","[No records Found]","13317003000133","06AADCT1620K1ZJ"
"56,57,58 SIDCO ,Industrial Complex,Rangreth","KANWAL INDUSTRIES PRIVATE LIMITED","[No records Found]","11017070000002","01AAFCK6535N1ZE"
"Khasra no 219, Village Gijhore, Sector 53, Noida","Workhard Ventures Pvt Ltd","[No records Found]","12716055000237","07AABCW3795Q2ZF"
"First Floor, 27/1-A, Double Storey, Jail Road, Ashok Nagar, New Delhi","ANCHAL TECHNOVATIONS PRIVATE LIMITED","[No records Found]","13323006000572","07AAICA0317M1ZR"
"SURVEY NO. 396/2, 396/3 RINGROAD NO. 2 GONDWARA","BHASIN VENTURES PRIVATE LIMITED","[No records Found]","10523016000612","22AACCB6790P1Z9"
"87, MALANPUR","EURO FORMULATIONS PVT LTD","[No records Found]","11415670000090","23AACCE4608B1ZC"
"366/3/1, Agrawal Udhyog Nagar, Indore - 452020","Kamby Foods Private Limited","[No records Found]","10018026001259","23AAECK8620R1Z3"
"293, OLD DELHI GURGAON ROAD, SECTOR-13, GURGAON","KARSONS SALES PVT LTD","[No records Found]","10823005000549","06AABCK7249P1ZZ"
"VILLAGE KHEGSU, P.O. LUHRI, TEHSIL ANNI, DISTT. KULLU (H.P.)","MOUNT KAILASH PROCESSED FOODS PRIVATE LIMITED","[No records Found]","10919006000015","02AAFCM2491R1Z3"
"H-3/47 SECOND FLOOR, MAHAVIR ENCLAVE","AMBA INFRAWELL PRIVATE LIMITED","[No records Found]","10020011008122","09AAHCA6282A1ZT"
"WZ-61,Nangli Jalib,B-1","Compassionate Choices Pvt Ltd","[No records Found]","13322011000596","09AAFCC2260A1Z7"
"MADHAB NAGAR, KHANAPARA","GREENWOOD RESORTS PRIVATE LIMITED","[No records Found]","10324001000371","18AACCG9121F1ZR"
"C-105/7, IInd Floor, Naraina Industrial Area, Phase-I, New Delhi - 110028","Global Tradecom Industries Pvt. Ltd.","[No records Found]","13318009000013","07AAECG8850B1ZQ"
"18, 1St Floor, Ashok Vihar Ph. I, Deep Cinema Comm. Complex, Delhi","ZENESES BIOSCIENCES PVT LTD","[No records Found]","10018011004962","07AABCV7803Q1ZS"
"FIRST FLOOR, UNIT NO-6, PLOT NO. H-4/H-5,CSC SAINIK VIHAR, NEAR PNB BANK, PITAMPURA ","CVS BIOTECH PRIVATE LIMITED","[No records Found]","13324001000442","07AACCC7877Q1ZS"
"Village Budi Barlai, Near Kshipra village, The. Sanwer Road, Indore","Raghuvesh Agri Foods Pvt Ltd","[No records Found]","11415850000905","23AAGCR9130F1ZK"
"Bajghera Road,
Palam Vihar. P. O,
Gurgaon","Kayem Food Industries Private Limited","[No records Found]","10012064000050","06AAACK0814H1Z0"
"1002-A, 10th FLOOR, D-MALL, NETAJI SUBHASH PLACE, PITAM PURA, DELHI-110034","RAM RATAN KASHI RAM PVT LTD","[No records Found]","10019011006053","07AAACR5143E1ZP"
"E-18 Delhi Citizen Society, Sec-13 Rohini","Shoprite Trade Private Limited","[No records Found]","10015011002459","07AARCS3718H1Z0"
"LOWER GROUND FLOOR, PLOT NO A - 28, MATHURA ROAD, MOHAN COOPERATIVE INDUSTRIAL ESTATE, NEW DELHI, SOUTH EAST DELHI, DELHI-110044","SENSO FOODS PRIVATE LIMITED","[No records Found]","13323010000399","24AAUCS9143D1Z2"
"Shop No-1, GF, 29, Malkaganj Road, Jawahar Nagar, Delhi-110007","Zaitoon Foods Pvt. Ltd.","[No records Found]","13315002000250","07AAACZ4344B1ZM"
"Village Jotin kaikhe ,Kharsang","Kharsang Tea Company Pvt Ltd","[No records Found]","10222999000009","12AACCK8424D1ZZ"
"C-5/6, Ground Floor, Ardee City, Sector - 52 ","CONIFER AGRO CONNECT PRIVATE LIMITED","[No records Found]","10015064000586","06AAECC2459A2Z4"
"612, GDITL TOWER, PLOT NO. B-08, NETAJI SUBHASH PLACE","COVENTIC PHARMA PRIVATE LIMITED","[No records Found]","13321001000106","07AAICC4035A1Z7"
"F3/12 BASEMENT, MODEL TOWN","TULIP COMPONENTS PRIVATE LIMITED","[No records Found]","10020011008212","07AACCT7812Q1ZS"
"B-71/2, 1ST FLOOR, LAWRENCE ROAD INDUSTRIAL AREA","MPTJ COMMODITIES PRIVATE LIMITED","[No records Found]","13321999000477","07AAECM1890M1Z3"
"Village Dayalpura, HB No. 289, Zirakpur","H.R.I. HEALTHCARE PVT LTD","[No records Found]","12116801000108","04AACCH7613M1ZJ"
"B-223, Suparmart -1, DLF, PHASE-4","Amba Infraprojects Pvt Ltd","[No records Found]","10821005001349","06AAHCA5346B1Z2"
"Ashian Hospital, Badkhal Flyover Road, Sector 21 A, Faridabad","Blue Sapphire Healthcares Pvt. Ltd.","[No records Found]","10817003000237","06AADCB0899G1ZN"
"31/23, UPPER GROUND FLOOR, EAST PATEL NAGAR NEW DELHI","SUKHMANI TRIMPEX PRIVATE LIMITED","[No records Found]","13319007000148","07AAPCS3151G1Z9"
"E 751-752 DSIIDC NARELA INDUSTRIAL AREA DELHI","ALKA CONFECTIONERY PVT. LTD.","[No records Found]","13314002000394","07AAJCA1829K1ZJ"
"37, siltra ind., growth centre,phase-2,raipur-493221,c.g.","maruti agro products pvt. ltd.","[No records Found]","10012037000101","22AADCM5115G1ZZ"
"OFFICE NO.109, FIRST FLOOR, DDA BUILDING NO.5, DISTRICT CENTRE, JANAK PURI, NEW DELHI","HOSPIMAX HEALTHCARE PRIVATE LIMITED","[No records Found]","13319006000438","07AACCH1989G1ZF"
"840, Alipur","PRIYANKESH OVERSEAS PRIVATE LIMITED","[No records Found]","10020011007978","07AACCP7810L1Z8"
"KHASRA NO.220-221,NEARBY IOCL PETROL PUMP,VILL-BEHTA,MAIN KURSI ROAD,PARGANA MAHONA","FACTOTUM SERVICES PRIVATE LIMITED","[No records Found]","12722066002132","09AABCF9244K1Z9"
"PLOT NO. 173, INDUSTRIAL AREA, PHASE-2","SIDHANT SAFEX PRIVATE LIMITED","[No records Found]","13021001000004","04AAICS6478F1Z4"
"plot no.263 industrial area phase 1 panchkula ","Soinsvie pharmacia pvt ltd ","[No records Found]","10821015000145","06AAVCS7191J1ZI"
"KHASRA NO- 436, wESTEND GREEN FARM HOUSE ROAD, Rangpuri,","Phoenix Express Pvt. Ltd.","[No records Found]","13319009000954","07AAHCP1607L1ZC"
"D-1651, 
DSIIDC INDUSTRIAL COMPLEX, 
NARELA, DELHI ","RIDLEY LIFE SCIENCE PVT. LTD.","[No records Found]","13315002000661","06AACCT4181A1ZR"
"81, ALIPUR JIJMANA, HAPUR ROAD, MEERUT","TANYA MARKETING PRIVATE LIMITED","[No records Found]","10016051001884","07AABCT2239C1ZR"
"276-277-278-279, Nipania, Khasra No.-49, Opp. Advance Academy, Indore","AYOJAN FOOD CREATIONS PRIVATE LIMITED ","[No records Found]","11415850000596","23AAKCA1345F1Z4"
"Industrial Area, A.B.Road","Shivang Edibles Oils Pvt.Limited","[No records Found]","10017026000995","23AATCS0310H1ZM"
"VILLAGE SAMGAULI
HADBAST NO. 196, TEH. DERABASSI,
DIST. MOHALI, PUNJAB, INDIA.","ABBOTT COLD STORAGES PVT. LTD.","[No records Found]","10014063000374","07AADCA5441M3ZJ"
" VPO THANEDHAR TEHSIL KUMARSIAN ","KOTGARH FRUIT BAGEECHA PVT LTD","[No records Found]","10920009000013","02AAECK7472P1Z3"
"11, VIGYAN VIHAR DELHI ","PEE AAR AUTOMOTIVE TECHNOLOGIES PRIVATE LIMITED  ","[No records Found]","10021011000265","08AAECP5279P1ZL"
"B-1/24, Ground Floor, Central Market, Sector-50","Dimitra Foods Pvt. Ltd.","[No records Found]","12721055000443","09AADCD4449A2ZW"
"D-247/29, SECTOR-63, NOIDA","RADIANT CROPSCIENCE PVT. LTD","[No records Found]","10018051002760","09AAHCR1474K2ZY"
"807 Bhandari House
91- Nehru Place","Technotech Technologies Pvt Ltd","[No records Found]","13317010000071","07AACCT6943L1ZW"
"GL 23, Shaheed Bhagat Singh Marg, Jail Road, Hari Nagar, Delhi","Om Sweets Pvt Ltd","[No records Found]","13319007000501","06AAACO5022H1ZU"
"PLOT NO 175-179 INDUSTRIAL AREA CHORHATA","SOHUM FOODS PVT LTD","[No records Found]","11414390000214","23AAOCS2540N1Z2"
"4094-95 2ND FLOOR NAYA BAZAR","VARDHMAN PULSES PVT LTD","[No records Found]","13324005000383","06AACCV3825H1ZE"
"BASEMENT, PLOT NO 273","ULTRA BIOLABS PRIVATE LIMITED","[No records Found]","10821015000059","04AABCU3006G1ZX"
"VILLAGE NACHOLI, KHERI KALA","OXY MOUNT PRIVATE LIMITED","[No records Found]","10817003000107","06AABCO5483B1ZO"
"7th Floor, Select Tower-I, Select Citywalk, A-3, District Center, Saket New Delhi-110017","Select Holiday Resorts Pvt. Ltd.","[No records Found]","10013011001300","07AAACS3260M1Z9"
"F-241, TRANSPORT NAGAR, LUCKNOW","ACINTA PHARMACEUTICALS PVT. LTD.","[No records Found]","12714066001349","08AAICA3315M1ZL"
"B-19-710, Opp Old Dayanand Hospital Road, Civil Lines, Ludhiana","Kays Lovely Sweets Pvt Ltd","[No records Found]","12117441000204","03AAACK0459Q1ZE"
"4138, 2ND FLOOR, NAYA BAZAR, DELHI","BJSN AGRO IMPEX PRIVATE LIMITED","[No records Found]","10015011002381","07AAFCB4517M1ZJ"
"VPO Bhud, Tehsil Baddi","SAAR BIOTECH PVT. LTD.","[No records Found]","10913078000009","02AARCS5909A1ZJ"
"Om Ji Om Caterers Pvt Ltd 157-158 Netaji Subhash Market Karol Bagh N.Delhi-5","Om Ji Om Caterers Pvt Ltd","[No records Found]","13314001000277","07AABCO9909Q1ZO"
"C/o M/s Bhagwati Cold Store,Plot No. 136A,Jhotwara Industrial Area,Jaipur - 302012","ECOM GILL COFFEE TRADING PVT LTD","[No records Found]","12219026001844","07AAACE7863N1Z4"
"Oh My God,F-14,F-15,1st &2nd Floor Inner Circle Connaught Place N.Delhi-1","Tewari Restaurant Private Limited","[No records Found]","13316009000258","07AAFCT2938Q1ZO"
"B-199,ASHOK VIHAR, PHASE -I, DELHI","TWENTY FIRST CENTURY CREATIONS PRIVATE LIMITED","[No records Found]","13322999000362","06AACCT4012E1ZX"
"Shop no. 10, CSC, Vasant Kunj, sector -C, Pocket-I, New Delhi 110070","JRB Foods Pvt. Ltd.","[No records Found]","13318009000213","29AACCJ7274N1ZU"
"Plot no.2, TDI Paragon Mall, Shivaji Place, 2th floor, Raja Garden","Wave Infratech Pvt. Ltd.","[No records Found]","13316007000574","07AAACW7708G1Z9"
"Aero City Centre, Chander Nagar Commercial Complex (Adjacent to Reliance Fresh), Ghaziabad 201011","GOURMET KITCHEN PRIVATE LIMITED","[No records Found]","12721052000325","07AACCG6423E1ZX"
"D 972 new Friends Colony ","Rashi Restaurants pvt ltd","[No records Found]","13316010000330","27AACCR1881P1ZT"
"Khasra No. 1176/1 & 1554/1179, Ground Floor, Khautni No. 254/260 & 253/259, Vill. Bhud, NH 21A, Nalagarh Road","D M PHARMA PRIVATE LIMITED","[No records Found]","10913078000015","02AAECD2766K1ZP"
"GRAND UTSAV HOTELS & RESORTS PVT.LTD.,DHAMNOD BYPASS,INDORE KHALGHAT FOURLANE,NEAR TOLL NAKA,DISTT.DHAR (M.P.)","GRAND UTSAV HOTELS & RESORTS PVT.LTD.","[No records Found]","11419990000011","23AADCG6648L2ZB"
"A-71 Udyog Vihar Industrial Area, Sriganga Nagar, 335001 ","Nova Trading Pvt. Ltd","[No records Found]","10012013000052","37AAACN9195J1ZV"
"A1/15, LAWRENCE ROAD, KESHAVPURAM","BGS COMMODITIES PRIVATE LIMITED","[No records Found]","13323001000458","07AAECB0965C1Z1"
"SHOP NO 2064/14/15 G/F KATRA TAMBACOO KHARI BAOLI DELHI","AMBASSADOR OVERSEAS PRIVATE LIMITED","[No records Found]","13321001000847","07AAACA2048P1ZL"
"D/C CHHURA BLOCK CHHURA VILLAGE CHHURA  SANJAY NAGAR ","SUMAN PRESERVATIVE FOODS PRIVATE LIMITED","[No records Found]","10522023000031","22AASCS7198E1ZV"
"LG-06, PLOT NO.31 ROAD NO.44, COMMUNITY CENTER, RANI BAGH, NEW DELHI","PRESTIGE OILS PVT LTD","[No records Found]","10021011000436","07AAECP6837H1Z6"
"5588 GROUND FLOOR, LAHORI GATE NAYA BAZAR DELHI-110006","SONA CEREAL PRODUCTS PRIVATE LIMITED","[No records Found]","13323999000953","07AAICS2966E1Z7"
"NH 59 A KARNAWAD PHATA KARNAWAD DEWAS","MEAL FOODS INDUSTRIES PVT LTD","[No records Found]","11423790000001","23AAJCM1651M1ZD"
